,username,tweet,date
1287,mhafizzzz,@amirulzariq banjir tak?tanjg karang naik air,2016-09-19T12:48:27.000Z
1288,Knightry_,"pada banjir anakku di sebut sebut :""",2016-09-19T12:47:47.000Z
1289,ardyautomo,"Curah hujan  sangat tinggi ,saudaraku yg tinggal dibantaran kali ,,atau langganan banjir waspada ya https://t.co/3Xa7HlR69X",2016-09-19T12:47:46.000Z
1290,ladybanjir,"Udah capek gak paham lagi mau ngomong apan, banjir udah kaya minum obat ! [pic] — https://t.co/EjR4o5fnYn",2016-09-19T12:47:06.000Z
1291,urbancikarang,Banjir kiriman bro https://t.co/TDfZ3mE7jg,2016-09-19T12:47:03.000Z
1292,Tikawirdjo,"Saat yg lain pada sibuk banjir, gue lagi sibuk makan ini aja lah 😹😹😹 [pic] — https://t.co/ioFhqGURUX",2016-09-19T12:46:59.000Z
1293,lin_hanafi,"Ayah call tanya pasal banjir...of course la cakap 'tempat saya x kena banjir'...padahal, opis tu dekat je dgn Tg. Harapan😅",2016-09-19T12:46:33.000Z
1294,WanieTam,Wehhh banjir😱😱😱😱😲 https://t.co/NHM7JShl2v,2016-09-19T12:46:13.000Z
1295,zkriae,"@JuliaAida3 asal g banjir aja,",2016-09-19T12:45:58.000Z
1296,sunnyyday0515,@WeGotLove_RP gak garing.. basah kena banjir~,2016-09-19T12:45:34.000Z
1297,HermanGidion,Kedasih ujan aja enggak eh banjir... Kan ajaib... Cc @urbancikarang,2016-09-19T12:45:20.000Z
1298,daehyungemuk,@howonnism sampai bila ni banjir?,2016-09-19T12:45:17.000Z
1299,SakinahKusrin,"Fuh fuh. Padanlaa area pantai remis, kuala selangor suma banjir. Allahu https://t.co/vO9WiMkhy1",2016-09-19T12:44:34.000Z
1300,ve_simanjuntakk,Sai holan na hudan ma kota medan on. Nga banjir bee -idokkonsigomukbabi-,2016-09-19T12:44:30.000Z
1301,AwienDakBaek,Tengok train to busan..nasib tuala dekat tangan aku kalo tak banjir bilik ni😭😭😭,2016-09-19T12:44:11.000Z
1302,susansutardjo,Hujan mengguyur.Aku berlindung di dalam matamu.Hangat cinta terasa.Tetapi kemudian banjir oleh rindu.#poems #puisi https://t.co/mhoO5yjJg9,2016-09-19T12:44:07.000Z
1303,Lluminarie,Aku pusing tiba2 tl banjir menfess,2016-09-19T12:44:04.000Z
1304,shedventure,@untamedwolf_ banjir di mana ini?,2016-09-19T12:43:46.000Z
1305,nometbustami,"Tibe2 rase seram plak bile bomba dah bjage tepi kawasan perumahan sbb takut banjir dan air pasang. Membe2 siap msg , rumah ok tak . Ya Allah",2016-09-19T12:43:41.000Z
1306,wenjunkui,ampe banjir https://t.co/k9bWR0V3nv,2016-09-19T12:43:38.000Z
1307,aliep_budy,@ganjarpranowo @BPBDBanyumas @ir_achmadhusein @PemkabBanyumas air sudah surut pak.tp pasti akan banjir lg,2016-09-19T12:43:20.000Z
1308,akg2_kale,Banjir undangan maklum usume wong nikah 󾌱,2016-09-19T12:43:14.000Z
1309,Kanalmedia_,* Tawuran Pecah di Tengah Kepungan Banjir https://t.co/5Qis6gdrs7,2016-09-19T12:43:11.000Z
1310,sarahretno,"Hujan kagak, banjir iya cuma disini 😭😭😭 (with Anak Kosan Humaira) [pic] — https://t.co/r3WljS2nj4",2016-09-19T12:42:39.000Z
1311,infobencana,"Warga di Wilayah 'Langganan' Banjir Diimbau Waspada https://t.co/6Q9N70xr1k
#Cilacap 
#BencanaJateng",2016-09-19T12:42:34.000Z
1312,syerabukhanipah,"Skuad paksu dah stand by untuk banjir air pasang dekat port klang. Gais yang stay area situ, please beware k. 😰 https://t.co/8it4Iod3Se",2016-09-19T12:42:24.000Z
1313,kyaryuna,ada berkah nasi padang kuah banjir 😍😍 (at PT.Surya Indah Dieselindo Perkasa) [pic] — https://t.co/HcXqSIBqAR,2016-09-19T12:42:07.000Z
1314,KbyLama,"Tawuran Remaja Terjadi Saat Banjir di Duri Kepa, Dilerai Petugas Malah Ngakak https://t.co/tBLJrlRauY",2016-09-19T12:42:03.000Z
1315,infobencana,Siswa SMP Kerjakan UTS di Tengah Banjir https://t.co/3fOe4c2LkQ #Pekalongan #BencanaJateng https://t.co/YB76pOxNKj,2016-09-19T12:41:34.000Z
1316,Bebeksaurus,Banjir adalah hak hujan untuk bersenang dan menari dengan beton  @rockygerung,2016-09-19T12:41:27.000Z
1317,Pryohady,"Yang kena macet, yang kehujanan, yang kena banjir sing salabar nyak. Da kekelaksonan mah moal matak nanaon, nikmati we cc @PRFMnews",2016-09-19T12:41:07.000Z
1318,nysasaaa,Tapi tu laaa last datang sana pun bila tah erm tetibe dapat tahu banjir pulak :'( https://t.co/ZkgrSE5mMd,2016-09-19T12:40:26.000Z
1319,fqamansor,Aku ingat nak jd mcm musim banjir masa first year dlu. Mcm ni ah,2016-09-19T12:40:13.000Z
1320,ACTforHumanity,"#KilasBalik
Makanan Sahur untuk Korban Banjir Bandang Sukabumi

https://t.co/mpXPzB5eiV

#SedekahPangan https://t.co/EoK3kTc4uZ",2016-09-19T12:40:08.000Z
1321,ade_yundha,"Main ujan-ujanan plus main banjir banjiran.
●
Mau cerita dulu ah. 
Jadi tadi ceritanya mau… https://t.co/HZodBf0ueL",2016-09-19T12:39:49.000Z
1322,FatinInshira,Ada kawasan kat port klang banjir teruk 😨😨,2016-09-19T12:39:40.000Z
1323,atikahndzrh,Psis masuk BH sebab banjir tapi kelas tetap kelas. No cancel cancel😭,2016-09-19T12:39:32.000Z
1324,sazaaena,sini banjir dh https://t.co/6rqyYniIIl,2016-09-19T12:39:27.000Z
1325,slametwahono15,Banjir di jl raya ceger depan komplek jurangmangu permai https://t.co/B1L4T4vaB5,2016-09-19T12:39:18.000Z
1326,lalisaahh,@chuscjung emang!!! embueeraann!! jakarta mah banjir mulu!!! :'v rasanya pengen berenang .g,2016-09-19T12:38:59.000Z
1327,NagaraRaharja,"#NagaraRaharja banjir depan Suzuki dekat jembatan, kendaraan ngga bisa lewat: banjir depan Suz... https://t.co/LGEb7AXXQW @NagaraRaharja",2016-09-19T12:38:31.000Z
1328,bethvitz,Ga hujan tapi kelimpahan airnya 😂😂 #banjir #Jababeka2 (@ Kota Industri Jababeka 2) https://t.co/idzYZB5KXh,2016-09-19T12:38:22.000Z
1329,daehyungemuk,@howonnism banjir teruk ke wei 😭😭 risau doe.,2016-09-19T12:38:22.000Z
1330,infobencana,10 Ribu KK di Medan Terdampak Banjir Rob https://t.co/s7FaUiSwy3 #BencanaSumut,2016-09-19T12:38:12.000Z
1331,katexha,@airenered anjir bukan banjir nun-_-,2016-09-19T12:38:10.000Z
1332,chuscjung,@lalisaahh kyk nya jakarta emng sering banjir deh .loh,2016-09-19T12:37:51.000Z
1333,Jakarta_Today,"Mobil Tembus Banjir di Jakarta Barat, Anak-anak Asyik Main Air - Tribunnews https://t.co/uMhEl5N7Y3 #JakBar #Jakarta",2016-09-19T12:37:50.000Z
1334,charklidsx,"banjir

Allah dah tegur tu..

em",2016-09-19T12:37:05.000Z
1335,suaranusa,"Foto Gadis Beralis Tebal ini Bikin Kontroversi, Banjir Cacian, Bikin Ngakak https://t.co/nRUwRCqA4N",2016-09-19T12:36:48.000Z
1336,airenered,@katexha disini ga banjir gel wkwk 😂,2016-09-19T12:36:03.000Z
1337,ejojokeren,@BPBDJakarta  planet bumi punya allah punya kuasa hujan lebat petir banjir angiin punya allah kuasa,2016-09-19T12:35:56.000Z
1338,RSHHYUN,( tempat aku bakal dilanda banjir fuh sewram ),2016-09-19T12:35:53.000Z
1339,tranlator098,Kostrad juga mengerahkan puluhan personelnya untuk membersihkan lingkungan dari sisa-sisa banjir. https://t.co/40d7aQnmo4,2016-09-19T12:35:43.000Z
1340,addiems,"Iya, Mb @nengherba. Dia jg cerita, kemarin banjir ga smp sehari udah surut. Biasanya 2 - 3 hari. Salut Pasukan Biru! https://t.co/uxRFc2nzVS",2016-09-19T12:35:18.000Z
1341,Farhxna,Pantai remis banjir 😢,2016-09-19T12:34:25.000Z
1342,AllyZuraidy,Nak otw Danga Bay ni tangkap Pokemon. Harap2 tak banjir kilat malam ni 😂,2016-09-19T12:34:20.000Z
1343,BoomKirttapak,mentab banjir. subhanallah,2016-09-19T12:34:13.000Z
1344,nay_shihab,"Jkt langganan banjir, gubernurnya tukang nyalahin org *dasar jamban https://t.co/Yvga0fGRIz",2016-09-19T12:34:08.000Z
1345,OdyiusJacare,@reinhardmanru aahahhaahha balekota banjir bahahha,2016-09-19T12:34:00.000Z
1346,davismichael57,Mmg sesuai la drama skrg dgn situasi banjir pasang besar yg tjadi kat klang. #abangbombailoveyou,2016-09-19T12:33:55.000Z
1347,OCoffeis,@rockygerung banjir adalah air yg meluap karena menolak untuk mampet.,2016-09-19T12:33:31.000Z
1348,hafizah_malique,@farhanafiqah serius ke pasal banjir tu?,2016-09-19T12:33:15.000Z
1349,qitmr,Banjir soale kali bar terminal ragunan https://t.co/XfPUV6NIJN,2016-09-19T12:33:05.000Z
1350,nrhmira,"""Kat rumah dah banjir ke"" tf nina tanya camtu tahulah dia jauh dari rumah😂😂😂",2016-09-19T12:32:29.000Z
1351,elisabethoktav,Hujan+petir+banjir tadi ngingetin banget kalo manusia macam gue itu KECIL tak sebanding dengan alam #refleksidiriditengahkemacetan,2016-09-19T12:32:25.000Z
1352,infokaltim,"Balikpapan Dikepung Banjir, Jalan Protokol Kerap Lumpuh - Jawa Pos (Siaran Pers… https://t.co/bUG3vzukEL #balikpapan",2016-09-19T12:32:20.000Z
1353,infokaltim,Banjir Lumpur Akibat Pembukaan Lahan - Balikpapan Pos https://t.co/Wrx96lEj5L #balikpapan,2016-09-19T12:32:18.000Z
1354,faez_faeznajmi1,"Nak masuk musim banjir ramai je orang-orang kawin,pandai molek set time mengawang😉 #kahwin",2016-09-19T12:32:03.000Z
1355,SenoajiAS,@urbancikarang min banjir cikarang baru. Macet banget depan roxy,2016-09-19T12:32:00.000Z
1356,NaBaharun,@AsheeqRazak tengah tunggu berita la ni poli tutup. Pg tadi banjir habis. Tasik pun mcm nk melimpah zz,2016-09-19T12:31:20.000Z
1357,sayutiandy,Ya adu program..... gimana spy jkt ttp banjir 🏃🏃🏃🏃 https://t.co/bBrPmfF2OI,2016-09-19T12:31:03.000Z
1358,ElephantKenobi,Jarang do selangor banjir,2016-09-19T12:30:59.000Z
1359,harsya_mursyid,"@basuki_btp koh, balaikota banjir jangan ngumpet https://t.co/3oGaZIhaBf",2016-09-19T12:30:21.000Z
1360,shiqienmozahr,Teruk jugak banjir ni sampai ke kuala selangor tuu. 😱,2016-09-19T12:30:14.000Z
1361,aimjaebum,@smisoshi cup cup cup ntar banjir,2016-09-19T12:30:02.000Z
1362,Hazifffff,"Amaran banjir dkt PSIS, imagine jugak tgh2 tido tsunami dtg😂 mesti gempak 😂😂😂",2016-09-19T12:29:43.000Z
1363,lalisaahh,@chuscjung Ancol banjir mulu/?,2016-09-19T12:29:36.000Z
1364,Farish_Fitri,pehhh psis banjir,2016-09-19T12:29:05.000Z
1365,howonnism,aku ws mak ngan akak aku sorang pun taj on dahlah kwsn perumahan aku banjir aduh,2016-09-19T12:29:02.000Z
1366,fredtop81,"#banjir @basuki_btp @TataAirJakarta @BinaMargaDKI mangga 14 bjr terus dr siang ampe skrg, pdhl jauh dr kali. Aneh... https://t.co/jjWsQx6ABw",2016-09-19T12:28:55.000Z
1367,originalcireng,dari tadi siang tokyo hujan cyin kalo jakarta ujan kaya gini udah banjir sekarang,2016-09-19T12:28:07.000Z
1368,azieares,Scroll wasep famliy..diorg kecoh pasl banjir..sekali berita tv3 mention bagan datoh n teluk intan air pasang pg td.2 kali toleh tv.haaa what,2016-09-19T12:27:49.000Z
1369,shayreen_idris,hahaha taley relax psis banjir 😂 dh la banyak binatang rare kat situ.,2016-09-19T12:27:40.000Z
1370,farahsoya,laa nie ribut terok la. penang tu dah banyak kali banjir kilat. yg paling takut hari² pibalik² naik ferry pkiaq macam² jadi😖,2016-09-19T12:27:40.000Z
1371,kecmojoagung,"Infone_Jombang ""Warga Mojoagung dihimbau agar tidak membuang sampah disungai, agar tidak terjadi bencana banjir."" September 19, 2016 at 07:…",2016-09-19T12:27:22.000Z
1372,aliep_budy,Banjir malam ini pak...@ganjarpranowo @ir_achmadhusein @PemkabBanyumas https://t.co/BtyV99JFGX,2016-09-19T12:27:02.000Z
1373,aliep_budy,@ir_achmadhusein @ganjarpranowo banjir (lagi) sore ini pak. https://t.co/cS85axN9jw,2016-09-19T12:26:57.000Z
1374,karimatafm1033,"#RadioKARIMATA
Foto kiriman dari Abie Arkhan - 19.23 : Kondisi banjir saat ini yang terjadi di depan rumah... https://t.co/WJwARbVqqt",2016-09-19T12:26:44.000Z
1375,novrizalilmas,"@basuki_btp kerukin lg donk kalinya, biar gak banjir di lebak bulus 5 rt.14, jng blom kelar udah dibrentiin ngeruknya..stengah"" kerjanya!!",2016-09-19T12:26:43.000Z
1376,wsjnbonaa,@twice_kdhyun masa cheonsa berenang di banjir airmata?,2016-09-19T12:26:37.000Z
1377,AiliskhalidaH,Memang teruk jugak banjir macamtu. Aku pun tak expect sampai macamtu sekali Allahu 😢,2016-09-19T12:25:29.000Z
1378,sayedahajare,@yattbasril @mojeast currency msia tgh jatuh skrg ni. Scary la nak balik. Banjir pula tu. Ya Allah..,2016-09-19T12:25:27.000Z
1379,FU_KyungreeP,"@FU_nancyjwl bukan masalah jaringan, ini banjir ga bisa beli makan coba dari pagi kan sedih 😭",2016-09-19T12:25:25.000Z
1380,novrizalilmas,"@basuki_btp kemaren kalinya dikeruk gak banjir"", eh malah suruh brenti blom kelar sama lurahnya..payah dah",2016-09-19T12:24:59.000Z
1381,bernardtan2014,"Gw mw ty nih y, Kota bsr mn di Indo yg gk banjir klo ujan deras? Minimal jkt sdg berbenah diri n itu lyk didukung https://t.co/Py1GluoYhc",2016-09-19T12:24:53.000Z
1382,AiliskhalidaH,Susah jugak dapat bilik bawah ni sebenarnya bila banjir yang bawah akan kena dulu 😭,2016-09-19T12:24:25.000Z
1383,natilahzakiah,bil orang anta dekat group banjir rasa takot pun ade,2016-09-19T12:24:09.000Z
1384,hotradiofm,"Bencana apa yang melatari cerita Asmara di Tengah Bencana ?
A. Letusan Gunung Merapi
B. Banjir dan tanah longsor
@BNPB_Indonesia #kuisBNPB",2016-09-19T12:23:50.000Z
1385,novrizalilmas,"@basuki_btp rumah menteri banjir sx lurahnya dimarahin, di lebak bulus 5 rt.14 banjir tiap ujan lurahnya anteng aj",2016-09-19T12:23:38.000Z
1386,CISCSINDOTim,Kanal Banjir Barat !!! Enak kali yak beduaan ama kamu pas di bawah sinar bulan..ahay #Gathnas12CISC https://t.co/fBvYR8l7mp,2016-09-19T12:23:24.000Z
1387,_sunade,Klang banjir teruk doe 😢,2016-09-19T12:23:10.000Z
1388,Irmaerfiana27,orang mungkin gak suka banjir tapi tidak dengan aku sebaliknya aku suka banjir karna kebanjiran cinta kamu @jscmila haha :p,2016-09-19T12:22:58.000Z
1389,makmurjaya838,"@bpbdjateng itu banyumas daerah mana yang banjir pak,,",2016-09-19T12:22:48.000Z
1390,AmbarTamesha,"pulng2 sepnjng jlan ujan deras, jlanan lngsung banjir, ufttt#raining — kedinginan",2016-09-19T12:22:16.000Z
1391,nhdyhnaaim,@_frshafrhna tjg karang pun banjir tp umah atok tak tau,2016-09-19T12:22:02.000Z
1392,farakaira44,Serius seram bila dia kata kwsn kapar siap sedia hadapi banjir nih..Tak tau macam mana perasaan skrg ni,2016-09-19T12:21:32.000Z
1393,Ifyekaa_,serius lah banjir macam mana nak balik nih haha,2016-09-19T12:21:16.000Z
1394,iif_93,Reward #.AirNavModern 50k dr @WMTManagement udah mendarat di rekening ya. Haturnuhuns. Banjir cponcor celaluwh 🙌 https://t.co/UiQteTzr7w,2016-09-19T12:20:56.000Z
1395,Twt_Larkin,Sebanyak 432 orang dipindahkan ke pusat pemindahan selepas rumah mereka dilanda banjir akibat fenomena air pasang di daerah Kuala Muda.,2016-09-19T12:20:49.000Z
1396,fiezaezrin,@FtinFrhana haah tula kecoh tu katanya time birthday banjir. taktahu ke tu hadiah hahahahahaha,2016-09-19T12:20:42.000Z
1397,marni_jamil,"Hujan lebat,dijalan banjir ulah siapa ?",2016-09-19T12:20:40.000Z
1398,EhhSyamir,"@nurmfahmi_ cehhhhhh, itu yang kau fikir, patut kau fikir lee macam diorang nak selamat kalau banjir nanti😂😂",2016-09-19T12:20:04.000Z
1399,faezaffiq,@AnasAbdLah banjir boh,2016-09-19T12:19:57.000Z
1400,hananghafur,harap rumah tak banjir lah ni dah klang banting pun banjir ape lagi sijangkang,2016-09-19T12:19:29.000Z
1401,fazmyrull,"Kecoh Pantai Remis banjir, aku pergi tadi aman permai je. Pantai Remis Selangor rupanya",2016-09-19T12:19:27.000Z
1402,nurulayien08,@JannahJellyies_ harap banjir ssmua tempat reda..,2016-09-19T12:19:21.000Z
1403,bayah8898,"Beberapa tahun lalu,fenomena air pasang besar..banjir besar d johor dan beberapa negeri",2016-09-19T12:19:08.000Z
1404,bobrykhaerudin,Mekar Indah banjir. Dapat kabar bahwa ini akibat kali lemah abang meluap cc @urbancikarang @BekasiBanget https://t.co/iiFKXAjeDN,2016-09-19T12:19:03.000Z
1405,novelaayu,@Prambors @ilhamRamdana @kresnajulio pas mau ke kampus tinggal nyebrang tp gg bisa nyebrang gara2 jlnnya banjir akhirnya naik becak ber 4,2016-09-19T12:18:57.000Z
1406,uyaa_ahmad,"@desicicia amin, makasih mbabro :) semoga mengalirnya gak sampai banjir. Wkwk",2016-09-19T12:18:55.000Z
1407,Balitoday,"Dilanda Banjir, Warga Denpasar Keluhkan Saluran Irigasi - Jawa Pos… https://t.co/bakKIOkueF #denpasar #balitoday",2016-09-19T12:18:47.000Z
1408,muhd_faris97,"(Gambar&Video) Air Laut Pasang Besar Dan Melimpah, Pantai Remis, Klang Dan Beberapa Kawasan Dilanda Banjir https://t.co/geu9Klc0So",2016-09-19T12:18:44.000Z
1409,petajkt,@enungg_ Kena banjir? Aktifkan geolokasi. Laporkan ke @petajkt #banjir. Cek di: https://t.co/t5f2uXfbT4,2016-09-19T12:18:23.000Z
1410,enungg_,Banjir didaersh mn ? https://t.co/taWtb5OSi0,2016-09-19T12:18:11.000Z
1411,jalu_jazz,Isyuuuu......Ahok terseret banjir baru bener....!!!! https://t.co/WEQmW2VcUq,2016-09-19T12:17:45.000Z
1412,hafizudin_mj,Some places in few negeri dah start banjir. Adakah kuantan akan banjir? 😏,2016-09-19T12:17:37.000Z
1413,Quamarlee,Lagu air pasang pagi surut pukul 1💁 sis tgok berita klang banjir😌,2016-09-19T12:17:08.000Z
1414,jue_Lexy08,Kna beli sampan ni. letak tepi rumah. Kot kot lee banjir tetiba kan.. huhu,2016-09-19T12:17:05.000Z
1415,Hzwniii_,Kuala selangor dah banjir kot 😓,2016-09-19T12:17:04.000Z
1416,fiezaezrin,takyah gi holiday la gini. klang pun dah banjir snorkelling kat rumah aku jela @FtinFrhana,2016-09-19T12:16:48.000Z
1417,JannahJellyies_,Weh Haji Kudong pun banjir ka???? Kesiannyaaaa 😭,2016-09-19T12:16:39.000Z
1418,nysasaaa,Jeram banjir. Pantai remis too 😞,2016-09-19T12:16:33.000Z
1419,IBNdotcom,"Di Tengah Banjir, Dua Kelompok Remaja Terlibat Tawuran https://t.co/17wDahQ6HD",2016-09-19T12:16:22.000Z
1420,BoyangS,"Hujan gak apa engga tau tau banjir ada ada aja lah 😑 (with Gati, Pay2, and Ayhi Bt9 at Pavillion) [vid] — https://t.co/fqNyhyxPej",2016-09-19T12:14:38.000Z
1421,elladellaa,"Ngga hujan ngga grimis tbtb banjir, tapi tetep bersyukur dines banjir mah… (at Graha Bina Husada health centre) — https://t.co/JeuTkDFAyC",2016-09-19T12:14:05.000Z
1422,smoothy_curly,"@urbancikarang waspada merak kedasih ckr baru, banjir kiriman, ini kali sebelah sanjai udah hampir rata https://t.co/2WPBc8ppd3",2016-09-19T12:14:05.000Z
1423,whoyouforme,ni area rumah aku 😂 adoiii banjir esok pun takuttt https://t.co/OjCiyCA83H,2016-09-19T12:14:00.000Z
1424,jue_Lexy08,Laa air pasang besar ke.. patut lee banjir je tadi atas jalan 😂,2016-09-19T12:13:26.000Z
1425,syadaakil,Alhamdulillah dkt kawasan sini tak banjir lagi 😇,2016-09-19T12:13:06.000Z
1426,zulhamdan1892,Laaa.. kelang banjir kee...,2016-09-19T12:12:56.000Z
1427,fabianputra,"@satyaapermana @yahyes @hardrockfm bukan lagi satt, sedengkul kaya banjir 5 taonan #HRFMAnakLama",2016-09-19T12:12:49.000Z
1428,Nowann_,Kat sekolah pon tadi banjir,2016-09-19T12:12:42.000Z
1429,OdyiusJacare,@deplayhafiezd87 hebat bgt gk ada prestasi gub laen kyk ahog. Banjir apa genangan brooo bahahahha @Ndon08,2016-09-19T12:12:40.000Z
1430,YurenaWidianto,Banjir Hambat Rehab Jembatan Bugel https://t.co/kwVHRAbVT3,2016-09-19T12:11:59.000Z
1431,nratikayzed,"Esok cuti😂 Nk g class, jalan banjir😂😂",2016-09-19T12:11:51.000Z
1432,shelieputh,Poli banjir 😂😂😂😂,2016-09-19T12:11:42.000Z
1433,LVLYZ_SJS,@PYXYein98 @lvlyzbsoul @lvlyzmiijoo @lvlz8_kei @JeongieRyu biasanya kalian on semua banjir bandang /?,2016-09-19T12:11:16.000Z
1434,AiraOdin,Unisel tak nak banjir ke? Emm.,2016-09-19T12:11:06.000Z
1435,shahfahrulrozi,Ombak banjir gimana? https://t.co/LSKuFut6zR,2016-09-19T12:11:05.000Z
1436,flwcrbud,ABIS BANJIR PAAN NJER,2016-09-19T12:10:55.000Z
1437,Darviiiiinnnnn,"@SyazwanHanis banjir doe, x konvo aku nti hahahaha.. dh bole berenang kuak dada tu 😂😂😂",2016-09-19T12:10:24.000Z
1438,beritik,#BeritaHarian: Segmen 2: Balai Kota DKI Banjir hingga Sidang Lanjutan Jesicca https://t.co/iwiSLL66CZ · By #SbyCuk,2016-09-19T12:09:22.000Z
1439,riaubook3,Ini Bahayanya Kendaraan Terkena Banjir Rob https://t.co/IfOU47th0D https://t.co/KSSmo2WBCN,2016-09-19T12:09:15.000Z
1440,EXYXXO,Banjir ntar https://t.co/omxXIc7TPp,2016-09-19T12:09:07.000Z
1441,Jacksmehmed,Bakal ada banjir masal pas lagu sasae,2016-09-19T12:08:55.000Z
1442,khaliesahmus,Banjir bukan benda main main yg boleh dok berangan berenang sana sini . scary kot . sgt sgt risau pasal ayah 😢 may Allah protect u always 🙏,2016-09-19T12:08:42.000Z
1443,Benni_Setiaone,Banjir dan macetnya sangat jelas! https://t.co/hQMkbd5x8e,2016-09-19T12:08:05.000Z
1444,HadiAridzuan,Psis banjir? Awat time aku takde banjir dulu haih,2016-09-19T12:08:03.000Z
1445,farahasnadii,"Standard la banjir, fenomena alam",2016-09-19T12:07:56.000Z
1446,shfaa_,Poli banjir pun bangga 😂😂😂 sampai masuk berita hahahahah,2016-09-19T12:07:55.000Z
1447,Ipankgerandong,@Reniiliar aku siap membuatmu banjir bandang koq,2016-09-19T12:07:50.000Z
1448,devianto86,Info ejip banjir gaa,2016-09-19T12:07:16.000Z
1449,FriscoRisakotta,"Baru juga ngetweet Banjir, eeh banjir beneran. Untung diatas, jd aman 😁😁
#MelodySinkaJKT48ITS_NET",2016-09-19T12:07:11.000Z
1450,amalinaahmd,Enough with that. I want roti canai with kuah dal banjir.,2016-09-19T12:06:27.000Z
1451,SchaHyra_,Poli banjir 😨,2016-09-19T12:05:38.000Z
1452,ysmart72,"Ujan,,,,,,oh ujaaan,,,,,,,,bikin banjir,,,hehe",2016-09-19T12:04:56.000Z
1453,eunakhairudin,"@aunizainina_  preloved lah bb or post @ carousell ke apa tah nama dia. poli banjir, class byk cancel tak auni?",2016-09-19T12:04:18.000Z
1454,deplayhafiezd87,@OdyiusJacare @Ndon08 yoiii bersih dr banjir hebatkan,2016-09-19T12:03:25.000Z
1455,amatulakmal,Serious ah psis banjir?,2016-09-19T12:02:54.000Z
1456,HeCallMeBam,Banting banjir. Hm risau kena kt tmpat makcik. @amirularikxx tempat kau banjir tak?,2016-09-19T12:02:49.000Z
1457,vincentciavini,ellah loo baru sebotol aja dah nangis bombay. se tower banjir. tinggal di usir sama buk b… — belum bombay itu buuu. https://t.co/lFr73Hn816,2016-09-19T12:02:43.000Z
1458,gieantara31,Satu lagi prof. Pak @basuki_btp punya program salahkan kambing hitam kalo banjir. Smentara prof ga punya. https://t.co/0JuWmgAIYB,2016-09-19T12:02:34.000Z
1459,echabaha,Omg tanjong karang banjir 😱,2016-09-19T12:02:32.000Z
